d_m,d_nm,chi_bulk,delta_F_over_F_Cas,F_over_F_Cas,eta,a_vac_imposed_m,kappa,xi_m,delta_joint_fit
1.038191e-06,1038.190955,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.043970e-06,1043.969849,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.049749e-06,1049.748744,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.055528e-06,1055.527638,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.061307e-06,1061.306533,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.067085e-06,1067.085427,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.072864e-06,1072.864322,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.078643e-06,1078.643216,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.084422e-06,1084.422111,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.090201e-06,1090.201005,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.095980e-06,1095.979899,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.101759e-06,1101.758794,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.107538e-06,1107.537688,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.113317e-06,1113.316583,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.119095e-06,1119.095477,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.124874e-06,1124.874372,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.130653e-06,1130.653266,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.136432e-06,1136.432161,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.142211e-06,1142.211055,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.147990e-06,1147.989950,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.153769e-06,1153.768844,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.159548e-06,1159.547739,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.165327e-06,1165.326633,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,-0.00000000e+00
1.171106e-06,1171.105528,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.176884e-06,1176.884422,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.182663e-06,1182.663317,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.188442e-06,1188.442211,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.194221e-06,1194.221106,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
1.200000e-06,1200.000000,0.000000e+00,0.00000000e+00,1.00000000e+00,4.000000e-02,3.141593e-07,5.668356e-01,5.000000e-08,0.00000000e+00
